15:44:14 | __main__        | INFO     | 🎵 Play request: 'https://youtu.be/I1YwnCtCp3Q?feature=shared' by Sleepless
15:44:14 | __main__        | INFO     | 🔗 Processing YouTube URL: https://youtu.be/I1YwnCtCp3Q?feature=shared
15:44:19 | __main__        | INFO     | 📭 Queue empty for guild 1252561974253064273
15:44:20 | __main__        | INFO     | ✅ Successfully extracted track: Faye Peraya - เติมคำว่า"รัก"ลงในช่องว่าง (OFFICIAL MV)
15:44:20 | __main__        | INFO     | ✅ Added track to queue: Faye Peraya - เติมคำว่า"รัก"ลงในช่องว่าง (OFFICIAL MV)
15:44:20 | __main__        | INFO     | 🎵 Starting playback for guild 1252561974253064273
15:44:20 | __main__        | INFO     | 🎵 Now playing: Faye Peraya - เติมคำว่า"รัก"ลงในช่องว่าง (OFFICIAL MV)
15:44:57 | __main__        | INFO     | 📊 Health Check: 6 guilds, 142 users, 1 playing
15:48:02 | __main__        | INFO     | 📭 Queue empty for guild 1252561974253064273
15:48:44 | __main__        | INFO     | 🎵 Play request: 'https://youtu.be/blMPzFHfb60?feature=shared' by Sleepless
15:48:44 | __main__        | INFO     | 🔗 Processing YouTube URL: https://youtu.be/blMPzFHfb60?feature=shared
15:48:50 | __main__        | INFO     | ✅ Successfully extracted track: Live Session : Blank The Series's OST. เติมคำว่ารักลงในช่องว่าง
15:48:50 | __main__        | INFO     | ✅ Added track to queue: Live Session : Blank The Series's OST. เติมคำว่ารักลงในช่องว่าง
15:48:51 | __main__        | INFO     | 🎵 Starting playback for guild 1252561974253064273
15:48:51 | __main__        | INFO     | 🎵 Now playing: Live Session : Blank The Series's OST. เติมคำว่ารักลงในช่องว่าง
15:49:57 | __main__        | INFO     | 📊 Health Check: 6 guilds, 142 users, 1 playing
15:52:51 | __main__        | INFO     | 📭 Queue empty for guild 1252561974253064273
